alpha b0 d sigma tau Gmean Gstd
8.5 1.194 1 1 3 -0.000575501 0.00955583
8.5 1.194 1 1 3.5 -0.00292604 0.0099529
8.5 1.194 1 1 4 -0.00611876 0.0115655
8.5 1.194 1 1 4.5 -0.00942466 0.0126325
8.5 1.194 1 1 5 -0.0112714 0.0140396
8.5 1.194 1 1 5.5 -0.0132697 0.0141664

8.6 1.194 1 1 0 0.0279033 0.0161397
8.6 1.194 1 1 0.5 0.0191694 0.00304626
8.6 1.194 1 1 1 0.0150283 0.00436122
8.6 1.194 1 1 1.5 0.0108054 0.0054649
8.6 1.194 1 1 2 0.00651573 0.00716425
8.6 1.194 1 1 2.5 0.0027107 0.00796216
8.6 1.194 1 1 3 -0.000587382 0.00933198
8.6 1.194 1 1 3.5 -0.00321452 0.0104285
8.6 1.194 1 1 4 -0.00615645 0.0107934
8.6 1.194 1 1 4.5 -0.00817368 0.0122381
8.6 1.194 1 1 5 -0.0109584 0.0131866
8.6 1.194 1 1 5.5 -0.0141962 0.0146378

8.7 1.194 1 1 0 0.0286121 0.0199567
8.7 1.194 1 1 0.5 0.0190925 0.00300169
8.7 1.194 1 1 1 0.0149352 0.00449832
8.7 1.194 1 1 1.5 0.0105269 0.00537464
8.7 1.194 1 1 2 0.0072594 0.00666215
8.7 1.194 1 1 2.5 0.00329694 0.00747456
8.7 1.194 1 1 3 -0.000179805 0.00875541
8.7 1.194 1 1 3.5 -0.0033425 0.0101604
8.7 1.194 1 1 4 -0.00561032 0.0114701
8.7 1.194 1 1 4.5 -0.00861418 0.012321
8.7 1.194 1 1 5 -0.010969 0.0127109
8.7 1.194 1 1 5.5 -0.0133566 0.0143095

8.8 1.194 1 1 0 0.0295619 0.0272805
8.8 1.194 1 1 0.5 0.0190073 0.00311986
8.8 1.194 1 1 1 0.0150235 0.00406669
8.8 1.194 1 1 1.5 0.0105981 0.00555166
8.8 1.194 1 1 2 0.0071912 0.00637081
8.8 1.194 1 1 2.5 0.00300453 0.00771186
8.8 1.194 1 1 3 1.25286e-06 0.00892212
8.8 1.194 1 1 3.5 -0.00326876 0.0102362
8.8 1.194 1 1 4 -0.00567358 0.0112177
8.8 1.194 1 1 4.5 -0.00864549 0.0121597
8.8 1.194 1 1 5 -0.0109458 0.0134194
8.8 1.194 1 1 5.5 -0.0126209 0.0147841

8.9 1.194 1 1 0 0.0291192 0.0245678
8.9 1.194 1 1 0.5 0.0187898 0.0030314
8.9 1.194 1 1 1 0.0147824 0.00427624
8.9 1.194 1 1 1.5 0.0108814 0.0055296
8.9 1.194 1 1 2 0.00681185 0.00663783
8.9 1.194 1 1 2.5 0.00351757 0.00739813
8.9 1.194 1 1 3 0.000367124 0.00885904
8.9 1.194 1 1 3.5 -0.00211281 0.00923615
8.9 1.194 1 1 4 -0.00523009 0.0112335
8.9 1.194 1 1 4.5 -0.00885729 0.0124677
8.9 1.194 1 1 5 -0.0107215 0.0131719
8.9 1.194 1 1 5.5 -0.0131139 0.0142675

9 1.194 1 1 0 0.0329623 0.0384816
9 1.194 1 1 0.5 0.0185836 0.00287118
9 1.194 1 1 1 0.0146794 0.00437682
9 1.194 1 1 1.5 0.0105587 0.00526534
9 1.194 1 1 2 0.00717528 0.00650413
9 1.194 1 1 2.5 0.00337456 0.00732549
9 1.194 1 1 3 0.000388326 0.00859046
9 1.194 1 1 3.5 -0.00268667 0.00983286
9 1.194 1 1 4 -0.00526235 0.0108762
9 1.194 1 1 4.5 -0.00792432 0.0117431
9 1.194 1 1 5 -0.0109978 0.0131206
9 1.194 1 1 5.5 -0.0127365 0.0140701

9.1 1.194 1 1 0 inf -nan
9.1 1.194 1 1 0.5 0.0184923 0.00363303
9.1 1.194 1 1 1 0.0143036 0.00411916
9.1 1.194 1 1 1.5 0.0104418 0.00544065
9.1 1.194 1 1 2 0.00719329 0.00626386
9.1 1.194 1 1 2.5 0.00341616 0.00741629
9.1 1.194 1 1 3 0.000301207 0.00830752
9.1 1.194 1 1 3.5 -0.00302746 0.00997244
9.1 1.194 1 1 4 -0.0054728 0.0109093
9.1 1.194 1 1 4.5 -0.00796504 0.0120211
9.1 1.194 1 1 5 -0.0106162 0.0124861
9.1 1.194 1 1 5.5 -0.0125977 0.0142113

9.2 1.194 1 1 0 0.0386634 0.0582445
9.2 1.194 1 1 0.5 0.0183207 0.00464183
9.2 1.194 1 1 1 0.0146236 0.0063377
9.2 1.194 1 1 1.5 0.0105358 0.00542255
9.2 1.194 1 1 2 0.00704036 0.00634361
9.2 1.194 1 1 2.5 0.00323082 0.00744867
9.2 1.194 1 1 3 0.000758257 0.00849608
9.2 1.194 1 1 3.5 -0.00209996 0.00903463
9.2 1.194 1 1 4 -0.0050854 0.0104877
9.2 1.194 1 1 4.5 -0.00723094 0.0109539
9.2 1.194 1 1 5 -0.00947963 0.0120456
9.2 1.194 1 1 5.5 -0.0131957 0.0134928

9.3 1.194 1 1 0 inf -nan
9.3 1.194 1 1 0.5 0.0183699 0.00621633
9.3 1.194 1 1 1 0.0144074 0.00493942
9.3 1.194 1 1 1.5 0.0106869 0.00524052
9.3 1.194 1 1 2 0.00682835 0.00612843
9.3 1.194 1 1 2.5 0.00326854 0.00731189
9.3 1.194 1 1 3 0.000653107 0.00841678
9.3 1.194 1 1 3.5 -0.00207063 0.00922769
9.3 1.194 1 1 4 -0.00463307 0.0098665
9.3 1.194 1 1 4.5 -0.00755873 0.0111851
9.3 1.194 1 1 5 -0.00966046 0.0125173
9.3 1.194 1 1 5.5 -0.0122799 0.0136882

9.4 1.194 1 1 0 inf -nan
9.4 1.194 1 1 0.5 0.0190488 0.0150354
9.4 1.194 1 1 1 0.0143649 0.00464996
9.4 1.194 1 1 1.5 0.0102835 0.00527447
9.4 1.194 1 1 2 0.00678653 0.00626551
9.4 1.194 1 1 2.5 0.00383765 0.00720721
9.4 1.194 1 1 3 0.000740415 0.00815731
9.4 1.194 1 1 3.5 -0.00239807 0.00914466
9.4 1.194 1 1 4 -0.00411153 0.0102236
9.4 1.194 1 1 4.5 -0.00683056 0.0115197
9.4 1.194 1 1 5 -0.0104266 0.0126538
9.4 1.194 1 1 5.5 -0.0113783 0.0132335

9.5 1.194 1 1 0 inf -nan
9.5 1.194 1 1 0.5 0.0183193 0.008915
9.5 1.194 1 1 1 0.0143711 0.00631969
9.5 1.194 1 1 1.5 0.01066 0.00533441
9.5 1.194 1 1 2 0.00691812 0.00619216
9.5 1.194 1 1 2.5 0.00375348 0.00710891
9.5 1.194 1 1 3 0.000418643 0.00808537
9.5 1.194 1 1 3.5 -0.00180665 0.00941354
9.5 1.194 1 1 4 -0.00517372 0.0102887
9.5 1.194 1 1 4.5 -0.00718732 0.0114214
9.5 1.194 1 1 5 -0.00934501 0.0124169
9.5 1.194 1 1 5.5 -0.0112 0.013858

9.6 1.194 1 1 0 inf -nan
9.6 1.194 1 1 0.5 0.0211519 0.0280115
9.6 1.194 1 1 1 0.014592 0.0140768
9.6 1.194 1 1 1.5 0.0103726 0.0053392
9.6 1.194 1 1 2 0.00737515 0.00983025
9.6 1.194 1 1 2.5 0.0034445 0.00748816
9.6 1.194 1 1 3 0.0010648 0.00865064
9.6 1.194 1 1 3.5 -0.00192827 0.0094409
9.6 1.194 1 1 4 -0.00447682 0.0100399
9.6 1.194 1 1 4.5 -0.00677634 0.0116833
9.6 1.194 1 1 5 -0.00906893 0.0120922
9.6 1.194 1 1 5.5 -0.0107307 0.0132911

9.7 1.194 1 1 0 inf -nan
9.7 1.194 1 1 0.5 0.0193711 0.0185576
9.7 1.194 1 1 1 0.0142874 0.00915615
9.7 1.194 1 1 1.5 0.0105755 0.00703182
9.7 1.194 1 1 2 0.00691065 0.00632272
9.7 1.194 1 1 2.5 0.00378351 0.00716383
9.7 1.194 1 1 3 0.000720208 0.00839103
9.7 1.194 1 1 3.5 -0.00166355 0.00940874
9.7 1.194 1 1 4 -0.00391908 0.0102252
9.7 1.194 1 1 4.5 -0.0067879 0.0109634
9.7 1.194 1 1 5 -0.00887143 0.0119447
9.7 1.194 1 1 5.5 -0.0111932 0.0132976

9.8 1.194 1 1 0 inf -nan
9.8 1.194 1 1 0.5 0.0198284 0.0217525
9.8 1.194 1 1 1 0.0147587 0.0126093
9.8 1.194 1 1 1.5 0.010656 0.0119534
9.8 1.194 1 1 2 0.00792018 0.0195403
9.8 1.194 1 1 2.5 0.004258 0.00703721
9.8 1.194 1 1 3 0.000789703 0.00986073
9.8 1.194 1 1 3.5 -0.00115411 0.0131282
9.8 1.194 1 1 4 -0.00401401 0.0121487
9.8 1.194 1 1 4.5 -0.006437 0.0137369
9.8 1.194 1 1 5 -0.00845017 0.0121215
9.8 1.194 1 1 5.5 -0.0109634 0.0127532

9.9 1.194 1 1 0 inf -nan
9.9 1.194 1 1 0.5 0.0218704 0.0414106
9.9 1.194 1 1 1 inf -nan
9.9 1.194 1 1 1.5 0.0103891 0.00663048
9.9 1.194 1 1 2 0.00805026 0.0215712
9.9 1.194 1 1 2.5 0.00401443 0.00711378
9.9 1.194 1 1 3 0.00156328 0.0133447
9.9 1.194 1 1 3.5 -0.00153351 0.00940282
9.9 1.194 1 1 4 -0.00424537 0.00992746
9.9 1.194 1 1 4.5 -0.00650578 0.0110084
9.9 1.194 1 1 5 -0.00853223 0.0129776
9.9 1.194 1 1 5.5 inf -nan

10 1.194 1 1 0 inf -nan
10 1.194 1 1 0.5 inf -nan
10 1.194 1 1 1 0.0151339 0.0184633
10 1.194 1 1 1.5 inf -nan
10 1.194 1 1 2 0.00773 0.0131791
10 1.194 1 1 2.5 0.0045679 0.0109965
10 1.194 1 1 3 0.00245585 0.0238355
10 1.194 1 1 3.5 0.000283674 0.0266503
10 1.194 1 1 4 -0.00366997 0.0103755
10 1.194 1 1 4.5 -0.00494613 0.0220948
10 1.194 1 1 5 -0.00793556 0.0111089
10 1.194 1 1 5.5 -0.0101082 0.0129262

