2.4  2.4 0.0005636 0.0109051
2.4  2.5 0.000315524 0.00793803
2.4  2.6 0.000119763 0.00487971
2.4  2.7 0.000113682 0.00494907
2.4  2.8 7.34141e-05 0.00387819
2.4  2.9 1.77555e-05 0.00181553
2.4  3 6.87204e-06 0.00119534
2.4  3.1 2.65247e-05 0.00262934
2.4  3.2 2.11829e-05 0.00241991
2.4  3.3 1.94541e-05 0.00199417
2.4  3.4 7.60983e-08 2.61284e-05
2.4  3.5 4.68194e-06 0.00106454
2.4  3.6 2.48379e-05 0.00259122
2.4  3.7 1.91045e-09 4.68463e-07
2.4  3.8 2.56759e-06 0.000790414
2.4  3.9 1.38601e-06 0.000413026
2.4  4 2.68066e-14 6.23918e-12
2.4  4.1 1.00759e-21 3.08625e-19
2.4  4.2 2.81068e-10 2.05689e-07
2.4  4.3 3.93385e-15 1.60633e-12
2.4  4.4 6.67101e-15 4.5823e-12
2.4  4.5 2.22898e-12 1.8389e-09
2.4  4.6 1.99605e-20 7.93495e-18
2.4  4.7 3.01935e-20 6.15429e-18
2.4  4.8 4.49695e-25 1.72673e-22
2.4  4.9 2.54073e-15 9.61616e-13
2.4  5 9.99731e-14 5.07379e-11

2.6  0.1 0.188145 0.0427063
2.6  0.2 0.176118 0.0584443
2.6  0.3 0.164347 0.0693683
2.6  0.4 0.15312 0.076962
2.6  0.5 0.141755 0.082843
2.6  0.6 0.13057 0.0873563
2.6  0.7 0.119183 0.0897416
2.6  0.8 0.108336 0.0913503
2.6  0.9 0.0979517 0.0922214
2.6  1 0.08815 0.0920706
2.6  1.1 0.0767899 0.0904394
2.6  1.2 0.0681919 0.0886907
2.6  1.3 0.0592286 0.0855884
2.6  1.4 0.0491165 0.0812166
2.6  1.5 0.041289 0.0768926
2.6  1.6 0.0322289 0.0700905
2.6  1.7 0.0264116 0.0652915
2.6  1.8 0.0187881 0.0563687
2.6  1.9 0.0125759 0.0472303
2.6  2 0.00858997 0.0395211
2.6  2.1 0.00554963 0.0326467
2.6  2.2 0.00286803 0.0234422
2.6  2.3 0.00194932 0.0196951
2.6  2.4 0.000896102 0.0136385
2.6  2.5 0.000466529 0.00954413
2.6  2.6 0.000315918 0.00819418
2.6  2.7 0.00012389 0.00490323
2.6  2.8 0.000124992 0.00501771
2.6  2.9 6.24659e-05 0.00362007
2.6  3 2.27226e-05 0.00197902
2.6  3.1 4.87623e-05 0.0032663
2.6  3.2 7.26481e-06 0.00106615
2.6  3.3 1.8379e-05 0.00203778
2.6  3.4 1.84403e-05 0.00221207
2.6  3.5 6.31076e-06 0.000908335
2.6  3.6 8.99699e-06 0.00140346
2.6  3.7 9.20138e-06 0.00133578
2.6  3.8 4.7084e-07 0.000229045
2.6  3.9 2.80082e-06 0.000842453
2.6  4 2.93328e-08 6.76095e-06
2.6  4.1 9.34345e-11 2.7742e-08
2.6  4.2 2.1539e-11 8.3644e-09
2.6  4.3 1.46256e-11 4.11515e-09
2.6  4.4 1.35397e-12 7.36912e-10
2.6  4.5 5.69338e-13 1.81493e-10
2.6  4.6 2.09447e-19 6.90421e-17
2.6  4.7 3.98718e-14 1.40295e-11
2.6  4.8 2.43339e-21 1.75435e-18
2.6  4.9 9.38151e-07 0.000383031
2.6  5 4.83929e-25 2.1042e-22

2.8  0.1 0.188273 0.042267
2.8  0.2 0.176773 0.0579421
2.8  0.3 0.165243 0.0684563
